text,label
"The question of whether or not one likes this film version of ""The Ghost Train"" invariably depends on one thing and one thing alone: your reaction to the performance of Arthur Askey.<br /><br />He tends to steal almost every scene he's in, and not always in a good way. Sometimes you wish he'd settle down or back off just a little, to allow the plot's many characters to feature and develop (which they do to some extent). But somehow everything keeps pointing back to Askey's Tommy Gander character.<br /><br />Personally I like the film, and even like Askey to an extent. I always seem to plonk it into the vcr at those odd hours of the early morning when I can't sleep and really can't find the energy to watch anything else. There is something about watching old b/w movies in the quiet dark of pre-dawn that I find appealing....",1
"Unlike endemol USA's two other current game shows (Deal Or No Deal and 1 vs. 100), the pacing in this show is way too slow for what is happening on the screen.<br /><br />DOND and 1 vs. 100 can get away with slow pacing because the games can change pace--or end--at any moment. There is risk involved in every action the player takes, the rewards are wildly variable, and it is difficult for the players to leave with a significant amount of money. Suspense is usually put to good use.<br /><br />Show Me The Money, on the other hand, is just too slow-paced. When a question is revealed and it is obvious that the player knows the correct answer, you can rest assured that absolutely nothing exciting will happen in the next few minutes. It would greatly help the pace of this show to reveal the correct answer FIRST, and THEN have the player select a dancer, instead of Shat wasting time talking about what will happen if the player gets an answer wrong when we all know they're right. The random dancing is filler that actually feels like filler. Too much time is wasted while not enough is happening... and the fact that players cannot choose to quit the game early guarantees that there WILL be a lot of time wasted.<br /><br />Oh, and I have NO interest in watching Shat shake his groove thang, especially right after I've eaten dinner.<br /><br />I am a lifelong game show fan, but even I had a lot of trouble sitting through an hour of this. It either needs major changes or early retirement.",0
"Other reviewers here seem to think this is an awful film. That's simply not true and a little unfair.<br /><br />The acting is of a good quality and the direction moves on with a decent fluidity. I don't think there's anything wrong with the Tarantino-esquire way of interlocking stories together. Perhaps its just a new tool for directors to try. I thought it made the film much more interesting. Perhaps a few elements of the script need tightening, but that's about the only fault I can find. Nestor Cantillana gives a great performance as Sylvio, also Antonella Rios is stunning and worth the price of admission alone.",1
"I knew about but had never seen Grey Gardens, before I saw the Broadway musical of the same name. Friends cautioned me that if I had not seen the movie, the musical would not make sense. It did, but it also prompted me to rent the movie. At first, I thought it was a train wreck, full of strange, shrieking characters, and it was exceedingly hard to watch. But being able to stop it, digest it and go back to it made me realize why Grey Gardens is considered to be a memorable documentary. <br /><br />Both Big Edie and Little Edie are unforgettable and their utter lack of self-consciousness is worth witnessing. Both of them remain beautiful despite their encroaching age. They have a relationship that will chill any woman (and undoubtedly some men) and make you re- examine your own dealings with your mother. In an era when reality television and cinema is commonplace, it's fascinating to see the Mayleses' work from three decades ago, and realize what an impact the film must have had.<br /><br />I echo what other posters have said: how were they allowed to slip into such squalor by their family? But beyond that, how could two people living in the 1970s be able to escape reality in such a complete fashion? Or were they simply considered too crazy to be helped? I would highly recommend watching this with the commentary track, which gave me additional insight into the film.",1
"I was lucky enough to get to see this film many years ago in England. I've seen hundreds of films since,but I've never forgotten this one.Although Sinatra was playing a not very endearing character,he was excellent in the role.A lot of people seem to think that he did'nt really come into his own until his role in ""From Here To Eternity"" but in my opinion he was magnificent in Concho.The other role that sticks in my mind is that of William Conrad.I'd never see or heard of him before this film. Conrad plays a terrific part in this film.I remember his deep and gravelly voice and he uses it beautifully to enhance the few words he speaks with a menace that sets the tone of his character.Also I remember the music, that both introduces Conrad and and seems to surround him whenever he appears.An excellent film and my only disappointment was that I never ever got the chance to see it again. It seems to have disappeared from the face of the earth. I see in the titles that it says that the film is in black and white but when I saw it was indeed in full color, I remember Sinatra's blue shirt.",1
"I wanted to give Drawing Blood the benefit of the initial doubt. The opening moments, with a naked woman sprawled out and an painter, Diana, about to paint her and then sucking her blood to drain out so she can use it for her art, give the impression that this could be a kick-ass artsy-vampire flick. Turns out this initial impression turns out false. Oh, Troma, the mark of some kind of lack of quality: sometimes they'll offer up something that is trash but funny and with at least some competence to the junk-food craft (or, sometimes not). This is a case where it's not even a whole lot of fun to watch since its attempts at humor (i.e. the protagonist's father is an old vaudevillian who does Jimmy Durante impressions?) are weak at best, and any unintentional laughs are undercut by Sergio Lapel's bargain basement direction.<br /><br />And it's not without him trying, oh Lord no. He does try a lot, which is a big part of the problem. He and his producers had money for lights, sure, but the way they're used in the movie made I, a former student filmmaker and aspiring director, sulking in my seat: if I saw this in a theater I would have to blind my eyes in many instances, and would wonder whether or not his DP understood really the basic 3-point lighting set-up. While this, along with a very lackluster sound design (or just lots of random loud humming like in the art gallery scene), shouldn't be something that comes to attention during a Troma release, it should be something *basic* that a filmmaker can tackle even if the script isn't very funny or scary (and it isn't) or if Lapel does a weird mixture of songs placed at bizarre moments.<br /><br />It's not a good movie by any stretch, and perhaps if you're a vampire die-hard (or just a vampire period) it might have some appeal as a low-rent bargain basement alternative to Near Dark, or as a slight improvement over, say, 1972's Blood Freak. You have better ways to waste your time, overall.",0
"BASEketball is an extremely funny movie that delivers acting that generally makes the movie alot funnier,comedy material that is more than crap in your pants funny,and a pretty good plot despite the fact that its the classic slackers v.s the evil rich guy.The one and only thing I didnt like about BASEketball,was that that kid wasnt really needed in the movie,but,if the kid wasnt in the movie,some of the funny scenes wouldnt have existed.If you have read any pro reviews about this movie,exclude them all because basically all the reviewers didnt like this film.BASEketball is a great comedy that gives everyone what they want.8 out of 10.",1
"What a dog of a movie. Noni Hazelhurst's performance is quite good, but it sits amidst a jungle of abhorrent scriptwriting, mediocre direction and wooden acting from the bulk of the cast. Many of the characters are woefully miscast, particularly the ever overrated Colin Friels.<br /><br />Very little works in this pretentious garbage. Much of the ""character development"" is done through a silly, angst-ridden voice over and frequently completely contradicts the behaviour of characters on-screen. In fact, it's hard to even figure out who the voice overs are talking about because they describe such different characters to who we see on screen! How are we meant to know Colin Friels (Javo) is meant to be an erratic, violent and unreliable junkie? One of these silly voice overs tells us. For crying out loud, the nature of his character is half the point of the movie and the only thing that lets us know is a flippin' voice over! The real killer is the characters. Everything about them. Their clothes are perfectly maintained and look fresh from the rack, despite the fact we are constantly reminded they are meant to be artsy paupers. They are all absurdly well-spoken for ""junkies"". None seem to have any real comprehension of life on the skids or on smack and yet this is meant to be the case with most of them.<br /><br />Monkey Grip deserves no more attention than a weekday TV movie matinée. Crud like this, perfectly well shot and technically presented, but a cliché-driven angsty drama that shoots so wide of being plausible and meanders about for hours without really going anywhere. At least Noni gets down to her birthday suit at every given opportunity. There's no other sane reason to endure this junk.",0
"I cannot believe that this movie was ever created. I think at points the director is trying to make it an artistic piece but this just makes it worse. The zombies look like they applied too much eye makeup. The zombies are only in the movie for a few minutes. Finally, there are maybe five or six zombies total, definitely not a nation. The best part of the movie, if there is one is definitely the credits because the painful experience was finally finished. Again to reiterate other user comments, the voodoo priestesses are strange and do not make much sense in the whole movie. Also, there is a scene with a snake and a romanian girl that just does not make sense at all. It is never explained.",0
"Man To Man tries hard to be a good movie: it has its heart at the right place, it aspires to be epic and it has a message that no doubt everybody will appreciate. But there lies also some of the problems of this picture. It strives so hard to be good and to get its message across that sometimes the viewer must feel unchallenged. So it is only adequate that the images which are used by this picture are simplistic - Man To Man doesn't let the viewer decide what he thinks is right but is hammering its message in his head. Joseph Fiennes exemplifies this in his role: he does his best to look concerned, genuinely moved and all the other emotions you can express with the single one facial expression his repertoire has to offer. Add that the movie is overlong and loses its speed towards the end you would be easily led to the conclusion that Man To Man is not worth watching. But there are enough points to defend it: it is entertaining, has some humorous scenes and the show-stealing Kristin Scott Thomas. Of course you should not compare it to humanistic masterpieces like The Elephant Man (David Lynch) but you'll be leaving the theatre satisfied. It tries to grab your heart (even if your brain thinks that it is too obvious) and succeeds most of the time.",0
"I love Westerns. I could watch them all day. ""The Good, the Bad, and the Ugly"" is my all time favorite. I watched ""Silverado"" for probably the 8th time just the other day because it was being featured on CMT. However, this movie, Shiloh Falls is without a doubt the worst Western I have ever watched. The acting was terrible all around. They explain nothing at the end of the mysterious compass looking thing. The only good part I can think of is the good-looking cantina girl. The very noticeable long pauses between the dialog seemed intentional just to make up time to make the movie of acceptable length. This movie wasn't even worth the new rental fee I paid at our local movie rental store. I felt like I was robbed and deserving of a rental refund if there was such a thing. Only reason I finished it was because I hate to not see a movie through to the end. I turned it off half way through because it was so bad. To the director, please do a better job if you decide to make another. This is the kind of movie that has the potential to turn people off to Westerns.",0
"College girl Joanne Murray takes on the unenviable job of readying the student housing building to become apartments,which includes selling the unneeded furniture This takes place during a break,so a mysterious psycho is stalking the nearly-empty premises on campus.""Dorm that Dripped Blood"" is a low-budget slasher flick that is quite entertaining.The acting is pretty bad,the plot is predictable,but the gore effects are quite good.The film was made by UCLA film students Stephen Carpenter and Jeffrey Obrow for next to nothing.Soon a dreamy ambiance kicks in,very similar to the enveloping forests of Jeff Leiberman's fantastic ""Just Before Dawn"".7 out of 10.It's great to see Daphne Zuniga of ""The Initiation"" fame run over few times by a car.",1
"The finale of the Weissmuller Tarzan movies is a rather weak one. There are a few things that derail this film.<br /><br />First, Tarzan spends much of the film wearing floppy sandals. In my opinion, any footwear on Tarzan, whether it be sandals or boots as sometimes portrayed, takes away from the character, which is supposed to be anti-civilization and pro-jungle.<br /><br />Second, the character of Benji, as mentioned in a previous post, totally derails the movie as the comic foil. To me, his character is unnecessary to the film's plot.<br /><br />Also, while Weissmuller still cuts a commanding figure as Tarzan, it's apparent that he was not in his best shape. Although in his later Jungle Jim movies, his physique had improved somewhat from this film.<br /><br />The octopus battle is a terrific idea, but I think it should have been done in an earlier Weissmuller film when he was at his physical peak. Likewise, the battle, which takes only 30 seconds tops, would be much more thrilling if it was drawn out to 90 seconds to 2 minutes like the classic giant crocodile battle in Tarzan and His Mate.<br /><br />And while Brenda Joyce as Jane and Linda Christian as Mara are overwhelmingly pleasing to the eye, it doesn't manage to salvage this last Weissmuller film - a disappointing ending to a great character run.",0
"Douglas Sirk directs this over-acted drama about the unhappy affluent. Kyle Hadley(Robert Stack)and Mitch Wayne(Rock Hudson) are boyhood friends with different looks on life. Kyle is the womanizing son of an oil tycoon; Mitch works for the Hadley Oil Company. Both fall in love with the same woman, Lucy Moore; but it is Kyle that has the means to wow her off her feet and marry her. Sister Marylee(Dorothy Malone)seems to be the town's nymphomaniac and carrying a torch for Mitch, who always seems to be the one to clean up the Hadley's messes. Ambitious with pretension; a little over the top, but the stars make it a movie to see. I was most impressed with Malone. Rounding out the cast: Robert Keith, Edward Platt, John Lurch and Robert J. Wilke.",1
"Yes i'll say before i start commenting, this movie is incredibly underrated.<br /><br />Sharon Stone is great in her role of Catherine Trammell as is Morrissey as Dr glass. He is an analyst sent in to evaluate her after the death of a sports star. Glass is drawn into a seductive game that Trammel uses to manipulate his mind.<br /><br />The acting was good (apart from Thewlis)<br /><br />Stone really has a talent with this role. She's slick, naughty and seductive and doesn't look a day older than she did in the first.She really impressed me(like in Casino). Morrisey was also good. He showed much vunerablitity in a role that needed it. Thewlis however was lame. He ruined his character and was over-the-top the whole way. He really sucked.<br /><br />Overall, this movie not as good the first but Stone is a hoot to watch. Just ignore Thewlis.",1
"<br /><br />Arriving by boxcar in New York City, the shrewd young woman with the BABY FACE begins to methodically canoodle her way to the top floors of power in a great bank.<br /><br />Barbara Stanwyck is fascinating as the amoral heroine of this influential pre-Code drama. Without a shred of decency or regret, she coolly manipulates the removal or destruction of the men unlucky enough to find themselves in her way. A wonderful actress, Stanwyck has full opportunity here to display her ample talents.<br /><br />Appearing quite late in the story, George Brent is a welcome addition as the one fellow possibly able to handle Stanwyck; his sophisticated style of acting makes a nice counterpoint to her icy demeanor. Douglas Dumbrille, Donald Cook & Henry Kolker portray a succession of her unfortunate victims.<br /><br />John Wayne appears for just a few scant seconds as an unsuccessful suitor for Stanwyck's affections. This would be the only time these two performers appeared together on screen.<br /><br />Movie mavens should recognize Nat Pendleton as a speakeasy customer, and Charles Sellon & Edward Van Sloan as bank executives - all unbilled.<br /><br />The music heard on the soundtrack throughout the film, perfectly punctuating the plot, is Baby Face' (1926) by Benny Davis & Harry Akst and St. Louis Blues' (1914) by W.C. Handy.<br /><br />BABY FACE is a prime example of pre-Code naughtiness. In its frank & unapologetic dealing with sex, it is precisely the kind of film which the implementation of the Production Code in 1934 was meant to eliminate.",1
"It seems evident from this adaptation that he did not. Not only did he leave the plot behind, he made up his own! The things that he chose to leave in were so ridiculously unbelievable that I was happy he chose to leave out some of the most important parts of the novel. The plot was hazy, inconsistent and choppy to say the least. I don't want to say anything mean-spirited about the actors, but they can't act! Dickens is difficult, of course, but this is pathetic! Micawber was nothing more than a mid-nineteenth century Kramer, and the less said about Betsy Trotwood the better! If you want to see the real Copperfield, watch the wonderful 1999 BBC adaptation. As for the screenplay writer,I think he read the Cliff's Notes!",0
"We rented five movies for New Year's Eve weekend and watched this one first. All I can say is that there was no place to go but up after watching this one. It was pointless and vulgar. Harvey Keitel's script must have been easy to write -- just make two out every three words a curse word. Andie McDowell is surprisingly good in a character roll, but the movie has nothing else to recommend it.",0
"The Wooden Horse is a very clever movie about a very clever and successful escape plan worked out by British POW's during World War II. It is superbly acted with a wry sense of humor, especially the lines expressed by the acid-tongues Leo Genn. Anthony Steele and David Tomlinson (later George Banks in Mary Poppins) are marvelous as the two heroes. The direction is taut and fast-moving throughout. Highly Recommended.",1
"I've been waiting for a superhero movie like this for a long time. ""Mystery Men"" takes its place among the classic comic-strip spoofs on TV like ""Batman"" and ""Captain Nice"" and cartoons like ""Underdog"" and ""Super Chicken."" The same spirit lives in all of them: the comic tongue-in-cheek tone; the courage to aim for the heroic in life at the risk of looking ridiculous; the not-so-sure-footed way that these characters manage to prevail over their adversaries. It's the misfired spark of nobility igniting in the weak and the ordinary, and it's wonderful to see it glow so high and bright here.<br /><br />""Mystery Men"" opens on a party at a nursing home. I wish Kinka Usher had had the sense to give more energy and life to the old people in the scene. As it is, it looks like something George Romero might have devised. We need to get the feeling that these old people are as sharp as everyone else, or it feels patronizing. By the time the Red Eyes crash the festivities, you half expect Tom Waits who plays a weapons inventor with a penchant for ladies in their eighties to stand up and shout: ""Just what this party needs--a little excitement!"" If writer Neil Cuthbert had any sense, he would have had Waits mixing it up with the intruders and egging on the partiers to do the same. It would have made for a rousing beginning, and a better introduction of the troublesome trio: the Shoveler (William Macy); the Blue Raja (Hank Azaria); and Mr. Furious (Ben Stiller), who seem to come out of nowhere to save the day. <br /><br />There are many other problems to ""Mystery Men"" than I care to go into; among them that the villain Casanova Frankenstein needs to have as cultivated a sense of the absurd as the rest of the people in this movie, and he doesn't. Geoffrey Rush is the wrong actor for the part; he needs to be way over the top to make the conflict between good and evil a galvanic one. And Rush has never exhibited a talent for the outre. You hope for the ripe theatrics of a John Lithgow in ""The Adventures of Buckaroo Banzai"" or the dry, debonair diffidence of a Paul Freeman in ""Raiders of the Lost Ark."" Instead what we get is pastiche; something half-baked and not fully realized.<br /><br />There are too many ideas running through ""Mystery Men"" for anyone to tie them neatly together, and that may be its deepest problem. But whatever kind of a mess it is is the kind of mess I love. Ben Stiller has always seemed to be slumming in the roles he takes. This one is no exception, but he goes at it with such conviction that you come away feeling that he'd learned something about comedy growing up in a household run by Jerry Stiller and Anne Meara. His Roy is related to all the put-upon, overly sensitive, chronically defensive types that Woody Allen made popular. And whether it's wheedling his way into the affections of the waitress at his favorite hangout (the sleek Claire Forslani), or questioning the wisdom of a fellow superhero (Wes Studi as the Sphinx), or giving a new member of their ""elite"" group (Jeaneane Garofalo in what are possibly her funniest moments on screen) a hard time, he makes it always fun to watch. I couldn't exactly say that about him in ""There's Something About Mary.""<br /><br />Jeaneane Garofalo proves with this performance that she should have been the star of ""One True Thing,"" not Renee Zellweger. I don't think I have ever seen funnier exchanges between a daughter and father (okay, so he's dead and his skull is in a bowling ball, so sue me) in the movies. And the funny part about this role is that it feels like a screwball reprise of Emily Watson's spellbinding talks with God in ""Breaking the Waves."" And in this version, the girl doesn't die, and bells don't ring in your head.<br /><br />William H. Macy does something very difficult; he makes stolid magnetic. You understand right away what's attracted Jenifer Lewis' Lucille to Eddie. You can also understand her exasperation. The barbecue alone would be enough to drive me over the edge, but when Eddie's adorable, half-breed son looks up at his father and says ""I believe in you, Daddy."" to which Lucille sighs and exclaims, ""Roland, don't encourage your father,"" you feel like standing and hailing Neil Cuthbert as a first-rate wit. <br /><br />With Hank Azaria (whose only moment of note in film up to this point was his bare behind in ""The Birdcage"") and Louise Lasser (Has it been more than two decades since we first took note of her in ""Bananas"" and ""Mary Hartman, Mary Hartman?"") as son and mother who share a fondness for silverware; Greg Kinnear as Captain Amazing and Ricky Jay as his publicist; Kel Mitchell as ""Invisible Boy""; Paul Reubens as ""The Spleen;"" and Lena Olin who, if she didn't have the few lines in this movie that she has, would seem to be visiting the set.",1
"Fantastic Mr. Fox is a comedy based on the classic Roald Dahl book. Wes Anderson directs, and respectably takes the short book of the same name to the big screen in a full length film. While I respect what Anderson, an incredibly talented man did, the film seemed to have gotten lost in its own clever spirit. Anderson seems to have left the story behind knowing that he is a talented man, and if this happened to be a bad film, it would be his first bad film. Just like when you go to school and have your first bad day, this is Anderson's first bad day in film making, so I am going to let him off easy. I will admit it did have a cleverness and nice spirit to it, and the animation is nice, but the film gets progressively harder to get into, leaving the story behind and having random shots of random things happening. The characters are good, also. Jason Schwartzman voices Mr. Fox (George Clooney)'s smart ass son, Ash, and especially engaging. The film does not quite make it up to a level of terribleness, but it certainly gets closer and closer as it goes along. I'm sure Wes Anderson will get back on track with another amazing film when and where he decides to make another film, but for now, I'm sorry, Wes Anderson, this film of yours was a big disappointment.",0
"You can often tell a movie didn't turn out like it should by the heavy use of a narrator. This film features this device throughout. Richard Jobson not entirely content to write direct and even fund some of this film adds to his credits by reading excerpts of his own semi- autobiographical writing which combined with some pretty editing manages to gloss over what is a dull depressing tale which he must be mistaking for genuine art-house. Kevin McKidd puts in a good performance. Everyone else is okay.<br /><br />Budget constraints meant that all scenes are shot in daylight though most are obviously meant to be at night, though if you know serious alcoholics they mainly operate in the day so for me it adds a touch of realism.<br /><br />The funniest part of this film is a waitress who fails to age a single day in the 20 odd years that elapse between her appearances - a more extreme version of the problem McKidd has who goes from 18 to 30 without changing more than his clothes. Bless.",0
"This movie is funny and suitable for any age. It is definitely family-type entertainment. The cast does a fine job playing folks in the mid-western town of Big Bean, Illinois. Where we must assume nothing ever happens since the excitement (pre-invasion) of the decade is the new (and only) exit ramp from the Interstate. The location appeals as suitably boring and totally unlikely for the invasion of earth by Martians. But these Martians are totally inept, despite being well-equipped with an arsenal of suitably ghastly and deadly weapons... including one set on eradicating the Martians, too! The Martians dead-pan their lines and throw in just the right accents to make us the viewers and the locals wish to help them... leave earth. J. J. Anderson playing the very young Halloween carnivorous duck has just great lines. Watch this movie for laugher and entertainment; thought-provoking it isn't. But subtle and enjoyable it is.",1
"Initially, I would have thought that Secret Sunshine had something critical to say of religion (and here being Christianity), and wondered if it would be something of a rant against the ills of blind faith, or the manipulative power of those who are supposedly holier than thou. Surprisingly, it was none of the sort and was largely non-judgemental, putting in place events as a matter of fact, and allowing the audience to draw their own judgement and conclusion.<br /><br />And I can't help but to chuckle at the role of Song Kang-ho, a man who's taken a liking for widower Shin-ae (Jeong Do-yeon), and starts going to church when she does. The reasons for church going are many I suppose, either to find inner peace, to seek help, being afraid of eternal damnation in the fires of Hell, to reaffirm faith, or even things like wanting to get married in a church, or to skirt chase (I kid you not). But to each his own reasons for turning up in church every Sunday and participating in prayer groups for fellowship, what is indeed dangerous, is when the underlying ulterior motives, do not get satisfied, and that's when frustration sets in. Or when you discover how hypocritical man can be, portraying one face inside the house of God, and displaying yet another outside.<br /><br />Shin-ae and her son Jun moves to the town of Miryang, which is the birthplace of her deceased husband. Wanting to start life anew, she opens up a piano shop to give lessons, though in discovering her new found freedom and in a moment's lack of good judgement, has another tragedy befall her. And that takes one hour to get to. Secret Sunshine really took its time to get to this point, where things then begin to get slightly more interesting with Shin-ae now taking to embracing religion to deal with and accept her current state, reveling in the comfort that religion, and fellow believers, can offer.<br /><br />What began as crying out for sympathy turns into acceptance and belief that religion offers that silver bullet to solve the ills of all mankind, and sometimes you wonder if it's because of your personal myopic view of what the almighty is doing for you, that you begin to adopt a somewhat selfish opinion that everything's good going your way, and in Shin-ae's case, her magnanimous attitude in wanting to forgive others who had trespassed against her, forgetting something very fundamental that it the feeling can cut both ways too.<br /><br />The last act is probably the most fun of the lot as it says plenty, where most of us can identify with - why me, and why not someone else, as we rage against our faith and start questioning, unfortunately, with no hard and fast answers available. It is then either we fall by the wayside, or continue with destructive deeds so rebelliously. But somehow the plug gets carefully pulled in Secret Sunshine so as not to offend, and what could have been an ugly character mouthpiece, got muted.<br /><br />If you bite into the hype this movie is generating, then perhaps you'll realize only Jeong Do- yeon's excellent portrayal is worth mentioning, as she totally owns her role as the widow Shin-ae who is probably the most unluckiest person on Earth in having to deal with that many tragedies over a short period of time, and if you look at it carefully, most of which are of her own doing. Watching her transformation, is worth the ticket price, and despite having my personal favourite Korean actor Song Kang-ho in the movie, this is something he just breezed right through.",1
"This movie serves as a timely warning to anyone who thinks they can both write and direct their own movie. Face it, you can't. Because that way there's nobody around to tell you when you hack great holes in your plot, have meaningless transitions, trite, unmemorable dialog and manage to turn a fairly cool Korean legend into a steaming pile of celluloid turd.<br /><br />I wanted to like this movie as a trashy popcorn movie, really I did; I like lots of crappy movies. But once I've been forced to ask myself what the hell just happened and WHY, DEAR LORD, WHY? more than a few times, I really can't take it any more.<br /><br />Also, I would love for someone to explain how LA became Mordor for the last scene.",0
"Ouch! This one was a bit painful to sit through. It has a cute and amusing premise, but it all goes to hell from there. Matthew Modine is almost always pedestrian and annoying, and he does not disappoint in this one. Deborah Kara Unger and John Neville turned in surprisingly decent performances. Alan Bates and Jennifer Tilly, among others, played it way over the top. I know that's the way the parts were written, and it's hard to blame actors, when the script and director have them do such schlock. If you're going to have outrageous characters, that's OK, but you gotta have good material to make it work. It didn't here. Run away screaming from this movie if at all possible.",0
"I give this movie 3 out of 10 because I have watched zillions of movies and I can tell clearly what an intellectual movie with a mind-teasing message should look like. Definitely, The Broken is not one of those movies. I have to admit that the movie made me think a lot trying to understand what the whole thing was trying to lead to and despite the explanations I've read in prior comments, they seemed only an exaggeration just to have one self in the intellectual league of people. the photo on the cover clearly shows that the Broken is the broken upper piece of the face which normally contains the brain. It's a clear message that once this part of the body is broken the rest will be deformed and lifeless. So, you start waiting on the movie characters to show their defected sides and this is not obvious in any of the scenes because the movie starts right away without any introduction to the characters and their lives before. Though we see the father holding a rifle when his children try to surprise him as if he is aware he has enemies but still this is not a very strong clue. Had the clues been planted more in the movie, one would have said about that it is a masterpiece indeed. But though the movie was so slow in pace, it was at the same time so empty with no metaphorical scenes at all. And the reuniting of the evil dad with the evil Gena at the end is a strong refuting evidence of the existential messages that some people spoke about in other comments. Furthermore, if Gena truly lives in the apartment as her brother tells her at the end, then how come she is the evil one? I bet I can defy any theory about this movie with so many questions that can only lead to one conclusion: This movie is a pretentious one and a waste of time. Obviously it shows someone trying to make out of a meaningless mystery something which is of no value at all. I am a huge fan of horror movies and specially slasher ones that some people call popcorn movies. Horror movies are not supposed to convey deep messages! They're supposed to uncover the beautiful mask of life and show you the other dark side of it which is the truest, I guess. Horror movies should have blood, screams, intensity, skeletons, body organs and parts. Because that is the real horror and it's never away from reality. I have watched almost all horror movies and I can prove that each one of them can be as real as the sunrising. Nothing is unreal as long as the mind had thought of. For instance, the horror movie ""Train"" with all the slashing and tensity of it and its similarity almost in everything with ""Hostel"", it speaks about a very real thing which is selling body organs illegally by abducting people in foreign places where no one would ask or search for them.<br /><br />And even if we considered the Broken a movie that has an existential message, it is still very poorly presented and the least scary. I prefer the addiction message presented in Requiem for a Dream which went beyond drug addiction to highlight the fact that any kind of addiction whether for sex, TV, safety/being pampered, etc... can be so destructive and it scared the hell out of me. And those who always criticize horror movies for being meaningless and very commercial, are usually just bunch of people who get scared easily and simply don't like this genre but this doesn't mean that there are fans of such movies and that they have a lot to offer to the viewer from adrenaline turmoils, ecstasy, leadership lessons (believe it or not!), entertainment to most importantly the face to face interview with the essence of life, as ugly and scary as it may seems, Death!",0
"'The Hills Eyes II', one of the most pointless and blatantly stupid sequels to come around in some time, is 90 minutes of incompetent film making at its finest. Or worst, however you choose to look at it. While 2006's 'Hills' remake was one of the year's best, and truly frightening, horror films, this sequel takes every spark out of what made that such an accomplishment. Part 2 never gets off the ground, and neither does its mind numbing dialogue. Worst of all, it's not that scary.<br /><br />2006's remake followed a family who find themselves in the middle of the New Mexico desert, deserted, and one by one being picked off by deranged and sadistic hill people. People who, as a result of the military testing the atomic bomb on their land years ago, have become who they are. Surviving off travelers who wander into the region. The sequel puts audiences in the same desert, now occupied by the military as they covertly investigate the hills and what might have happened to that poor family. When a group of military trainees are brought to the campsite, they find it deserted with no signs of life. A grim reality soon befalls them, as they come to the realization that they're not alone. And the bloody fate that was handed to many before them will soon become their destiny.<br /><br />It doesn't take a genius to realize that 'Hills' has no legitimate reason to exist. But because last year's remake was received well both at the box office and by critics, it came to no surprise that a sequel would be rushed into production while there's still money to be earned. There's no rhyme or reason to it this time around, just an unbelievable and ridiculous set-up to pave the way for thoughtless characters, unoriginal killings, a non-existent story, and slipping interest. Originally, director Alexander Aja made Craven's cult classic into a remake that was a unique and thoroughly disturbing experience. One that gruesomely crossed the line on more than one occasions. Its frank display of violence, sadistic torture, well-rounded characterization, and white-knuckled suspense were all effectively used to shock and repulse audiences. The second time around, it's rehashed hand-me-downs. There's no style, no grit. It tries to build up tension by dismembering bodies, when all it really does is make for a been there, done that kind film, where even the gore seems tame compared to more recent bloodbaths.<br /><br />It's a sad state of affairs when deformed mutants who capture women for breeding purposes fails to keep your attention. It's a bore, nothing more. 'Hills' has no bite. Despite a jump or two here and there, there's nothing very scary about this by-the-numbers horror flick. It feels like something you'd see on the Sci-Fi channel, only with some F-bombs, a blood splatter here and there, a rape, and a graphic birth scene that's more gross than shocking. It's cheap. And with 'Hills', you reap what you sew. With no effort given, you can't expect anything in return.<br /><br />Replacing Aja with Martin Weisz as director was the film's first big mistake, all he does is drain the film of any sort of emotional resonance. But even more shocking is the uncharacteristically bad script penned by Wes Craven and his son, Jonathan Craven. You ask, how bad could it possibly be? This is the kind of dialogue that makes any comparison look like Shakespeare. Craven has had his fair share of clunkers in the past, but I'd never expect something like this from him. It's so unintentionally funny, you have to wonder, is Craven playing a joke on this? Or did he dump this one on his son after the studio payed him off? The film's characters are one-dimensional talking heads with no emotions or common sense. The acting is just as bad. The only character who may win you over is 'Napoleon' Napoli, the scrawny kid who doesn't fit in with the others. Even the deranged and instinct-driven villains, who we might have found some favor with in the deepest of our thoughts a year ago, are met with indifferent. You don't hate them, you don't like them. You honestly couldn't care less. Just like this movie.<br /><br />Even if you were giddy with fear during 'The Hills Have Eyes', as I was, you'll have a tough time finding anything to enjoy in this piece of garbage. It's as generic as generic gets, and there's absolutely nothing here we haven't seen done many times already. I can't express this enough, avoid 'The Hills Have Eyes II' like the plague. It's frightless, unoriginal, frantic, and a bore. Stick to the remake or Craven's original vision. Because if you don't walk out after the first thirty minutes, don't say I didn't warn you.",0
"As someone else mentioned, it begins with a bizarre prologue about a little blond girl killing a cat. Then the main story: a photographer (Gaffari) and a writer (Shepard) meet by chance and take a trip into the mountains. First they spend the night at an inn where the slightly deaf landlord gets hollered at, with increasing irritation to the audience, by Gaffari. Once in the mountains they seek shelter again and are invited in by a kindly old lady who seems overly hospitable to strangers (Hansel and Gretel, anyone?) What happens next I will leave for the bold viewer to sort out because I most assuredly couldn't. Now, I like Eurohorror, and this woulda been better if only Artigot (writer AND director) had made some attempt at logical story telling. The backdrop (Pyrenees?) makes an excellent and intriguing location for mysterious and occult occurrences. The verdant peaks could easily obscure supernatural forces and those who command them. The photography is nice. Just wish the whole thing made sense. You can view this film at archive.org.",0
